_id;hide;kind;vague;lat;lon;status;closed;name;addr;town;posttown;county;postcode;prev;img;url;listed;gsv
rh28-bottlehouse;;;;;;bone;after C18;Bottlehouse  ;Flanchford Road ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_bottlehouse.html;;
rh28-skimmington-castle;;;;51.2332485334;-0.2287159874;open;;Skimmington Castle;Bonny's Road;Reigate Heath;Reigate;Surrey;RH2 8RL;;https://whatpub.com/img/REI/347/skimmington-castle-reigate-heath/298/224/1;https://whatpub.com/pubs/REI/347/skimmington-castle-reigate-heath;;https://www.google.co.uk/maps/@51.234333,-0.2286974,3a,19.7y,182.73h,95.23t/data=!3m6!1e1!3m4!1sD1NbLxLUMkz4NMzmh-K4lw!2e0!7i13312!8i6656
rh28-seven-stars;;;;51.2105381887;-0.257662387;open;;Seven Stars;Bunce Common Road;Dawes Green;Reigate;Surrey;RH2 8NP;;https://whatpub.com/img/REI/232/seven-stars-leigh/298/224/1;https://whatpub.com/pubs/REI/232/seven-stars-leigh;;https://www.google.co.uk/maps/@51.2106753,-0.2571546,3a,21.5y,245.76h,93.05t/data=!3m6!1e1!3m4!1s3apROMigXd81Ie62nRmC3w!2e0!7i13312!8i6656
rh28-plough;;;;51.2082865344;-0.2498960508;open;;Plough;Church Road;Leigh;Reigate;Surrey;RH2 8NJ;;https://whatpub.com/img/REI/231/plough-leigh/298/224/1;https://whatpub.com/pubs/REI/231/plough-leigh;;https://www.google.co.uk/maps/@51.208087,-0.2498295,3a,54.4y,2.53h,87.85t/data=!3m6!1e1!3m4!1s1l5ONBdYVTTD6KnDbpMWtg!2e0!7i13312!8i6656
rh28-three-horseshoes;;;;51.2018418269;-0.2129727629;open;;Three Horseshoes;Ironsbottom;Sidlow Bridge;Reigate;Surrey;RH2 8PT;;https://whatpub.com/img/REI/354/three-horseshoes-inn-sidlow-bridge/298/224/1;https://whatpub.com/pubs/REI/354/three-horseshoes-inn-sidlow-bridge;;https://www.google.co.uk/maps/@51.2017891,-0.2131196,3a,75y,83.04h,85.33t/data=!3m6!1e1!3m4!1sxDLT0tCXVwNKhpHlbw8iSA!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
rh29-cage;;bar;;51.237246;-0.207507;open;;Cage;3 Cage Yard, High Street;;Reigate;Surrey;RH2 9AB;;https://whatpub.com/img/REI/331/cage-reigate/298/224/1;https://whatpub.com/pubs/REI/331/cage-reigate;;https://www.google.co.uk/maps/@51.2376254,-0.207277,3a,75y,183.49h,86.6t/data=!3m6!1e1!3m4!1swweOe9FHQpVh9WkQ1H6_Og!2e0!7i13312!8i6656
rh29-puccinos;;bar;;51.237784;-0.209496;dead;2008;Puccino's;65 High Street;;Reigate;Surrey;RH2 9AE;;https://whatpub.com/img/REI/339/puccinos-reigate/298/224/1;https://whatpub.com/pubs/REI/339/puccinos-reigate;;https://www.google.co.uk/maps/@51.2379368,-0.209572,3a,67.3y,171.58h,100.76t/data=!3m6!1e1!3m4!1slH4QP1GJeJFBnFtmwb9ssA!2e0!7i13312!8i6656
rh29-bulls-head;;;;51.237721;-0.209208;open;;Bull's Head;55 High Street;;Reigate;Surrey;RH2 9AE;;https://whatpub.com/img/REI/329/bulls-head-reigate/298/224/1000001;https://whatpub.com/pubs/REI/329/bulls-head-reigate;;https://www.google.co.uk/maps/@51.237827,-0.209058,3a,75y,166.71h,93.51t/data=!3m6!1e1!3m4!1sRoAP-myYDUCRkXBmnE0ijw!2e0!7i13312!8i6656
rh29-red-cross-inn;;;;51.23818;-0.209763;open;;Red Cross Inn;96 High Street;;Reigate;Surrey;RH2 9AP;;https://photos.francisfrith.com/frith/reigate-the-red-cross-c1955_r20091.jpg|https://whatpub.com/img/REI/341/red-cross-inn-reigate/298/224/1000001;https://whatpub.com/pubs/REI/341/red-cross-inn-reigate;;https://www.google.co.uk/maps/@51.2382023,-0.2101054,3a,48.6y,104.5h,98.48t/data=!3m6!1e1!3m4!1slbwMBNVhlcRVNAR3XvHKhw!2e0!7i13312!8i6656
rh29-market-stores;;;;51.237851;-0.205908;open;;Market Stores;2 High Street;;Reigate;Surrey;RH2 9AY;;https://whatpub.com/img/REI/333/market-stores-reigate/298/224/1;https://whatpub.com/pubs/REI/333/market-stores-reigate;;https://www.google.co.uk/maps/@51.2377037,-0.2057545,3a,90y,340.48h,99.2t/data=!3m6!1e1!3m4!1sPc3mirA6F2dWOufxCZbgoA!2e0!7i13312!8i6656
rh29-pilgrim-brewery;;;;51.23793;-0.211062;open;;Pilgrim Brewery;West Street;;Reigate;Surrey;RH2 9BL;;https://whatpub.com/img/REI/336/pilgrim-brewery-reigate/298/224/1;https://whatpub.com/pubs/REI/336/pilgrim-brewery-reigate;;
rh29-blue-anchor;;;;51.23857;-0.211754;open;;Blue Anchor;27 West Street;;Reigate;Surrey;RH2 9BL;;https://whatpub.com/img/REI/327/blue-anchor-reigate/298/224/1000001;https://whatpub.com/pubs/REI/327/blue-anchor-reigate;;https://www.google.co.uk/maps/@51.2386821,-0.2116895,3a,75y,200.24h,87.19t/data=!3m6!1e1!3m4!1sHXTMXkt6OVZhu-vhyPgW0g!2e0!7i13312!8i6656
rh29-four-hops;;bar;;51.2384117714;-0.2105815722;open;;Four Hops;12 West Street;;Reigate;Surrey;RH2 9BS;;;https://whatpub.com/pubs/REI/513/four-hops-reigate;;https://www.google.co.uk/maps/@51.238328,-0.2106512,3a,75y,35.89h,91.23t/data=!3m7!1e1!3m5!1sDCmANH67V6Ct1Xju-GHeWg!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3DDCmANH67V6Ct1Xju-GHeWg%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D104.87977%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh29-red-lion;;;;;;bone;;Red Lion ;West Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_redlion.html;;
rh29-admiral-inn;;;;51.24289;-0.212016;open;;Admiral Inn;109a Nutley Lane;;Reigate;Surrey;RH2 9EF;;https://whatpub.com/img/REI/320/admiral-inn-reigate/298/224/1000002;https://whatpub.com/pubs/REI/320/admiral-inn-reigate;;https://www.google.co.uk/maps/@51.2427391,-0.2118735,3a,75y,346h,94.65t/data=!3m6!1e1!3m4!1sq8Yt-eWHNJ8uPV2Xu_is0A!2e0!7i13312!8i6656
rh29-nutley-hall;;;;51.239188;-0.211013;gone;2013;Nutley Hall;8 Nutley Lane;;Reigate;Surrey;RH2 9HS;;https://whatpub.com/img/REI/334/nutley-hall-reigate/298/224/1;https://whatpub.com/pubs/REI/334/nutley-hall-reigate;;https://www.google.co.uk/maps/@51.2393094,-0.211165,3a,75y,123.61h,91.17t/data=!3m6!1e1!3m4!1sc5h7q1knshUvPRFcZPtncQ!2e0!7i13312!8i6656
rh29-pear-tree;;;;;;bone;1910;Pear Tree ;Nutley Lane ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_peartree.html;;
rh29-prince-wales;;;;51.239844;-0.211201;bone;1968;Prince of Wales ;32 Nutley Lane ;;Reigate;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/reigate_princeofwales.jpg;http://www.closedpubs.co.uk/surrey/reigate_princeofwales.html;;
rh29-white-horse;;;;;;bone;after 1861;White Horse ;Albert Road South ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_whitehorse.html;;
rh29-batchelors;;bar;;51.23827;-0.209759;gone;1994;Batchelor's;6 London Road;;Reigate;Surrey;RH2 9HY;;https://whatpub.com/img/REI/323/batchelors-reigate/298/224/1;https://whatpub.com/pubs/REI/323/batchelors-reigate;;https://www.google.co.uk/maps/@51.2383968,-0.2098483,3a,53.5y,92.49h,87.64t/data=!3m6!1e1!3m4!1s4EXn2A42jpgm9C26Wq66FQ!2e0!7i13312!8i6656
rh29-albion-inn;;;;51.2387778531;-0.2096427991;bone;1967;Albion Inn ;13 London Road ;;Reigate;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/reigate_albion.jpg;http://www.closedpubs.co.uk/surrey/reigate_albion.html;;https://www.google.co.uk/maps/@51.2386484,-0.2096226,3a,75y,349h,91.95t/data=!3m6!1e1!3m4!1se_wStf9SUJn1c_qYX70tbQ!2e0!7i13312!8i6656
rh29-bats-balls;;;;51.238839;-0.2093;bone;1910;Bats & Balls ;16 London Road ;;Reigate;Surrey;;Cricketers  ;;http://www.closedpubs.co.uk/surrey/reigate_batsballs.html;;https://www.google.co.uk/maps/@51.2387888,-0.2095304,3a,79.1y,77.58h,98.27t/data=!3m6!1e1!3m4!1svLFQ68myum9WJ2mifzuxKg!2e0!7i13312!8i6656
rh29-three-pigeons;;;;;;bone;;Three Pigeons ;London Road ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_threepigeons.html;;
rh29-black-horse;;;;51.240329;-0.220998;open;;Black Horse;93 West Street;;Reigate;Surrey;RH2 9JZ;;https://whatpub.com/img/REI/326/black-horse-reigate/298/224/1;https://whatpub.com/pubs/REI/326/black-horse-reigate;;https://www.google.co.uk/maps/@51.2404077,-0.2210464,3a,61.3y,166.55h,90.64t/data=!3m6!1e1!3m4!1s3lKfSFY4g1Km1YSkfFNSfQ!2e0!7i13312!8i6656
rh29-reigate-manor-hotel;;hotel;;51.249583;-0.202729;open;;Reigate Manor Hotel;Reigate Hill;;Reigate;Surrey;RH2 9PF;Reigate Hill Hotel;https://photos.francisfrith.com/frith/reigate-reigate-hill-hotel-1935_r20001.jpg|https://whatpub.com/img/REI/342/reigate-manor-hotel-reigate/298/224/1;https://whatpub.com/pubs/REI/342/reigate-manor-hotel-reigate;;https://www.google.co.uk/maps/@51.2499574,-0.2021369,3a,49y,228.85h,92.65t/data=!3m6!1e1!3m4!1ssqjK56JXja9p_a3Nf2vcZg!2e0!7i13312!8i6656
rh29-yew-tree;;;;51.25065;-0.201971;open;;Yew Tree;99 Reigate Hill;;Reigate;Surrey;RH2 9PJ;;https://photos.francisfrith.com/frith/reigate-the-yew-tree-inn-1890_26020a.jpg|https://photos.francisfrith.com/frith/reigate-hill-1906_54136.jpg|https://photos.francisfrith.com/frith/reigate-the-yew-tree-and-reigate-hill-c1955_r20043.jpg|https://whatpub.com/img/REI/346/yew-tree-reigate/298/224/1000001;https://whatpub.com/pubs/REI/346/yew-tree-reigate;;https://www.google.co.uk/maps/@51.2504395,-0.2018361,3a,75y,336.82h,94.34t/data=!3m6!1e1!3m4!1sSnAeJcIxTQzRZ4sPucFl4Q!2e0!7i13312!8i6656
rh29-rifle-volunteer;;;;51.250521;-0.201508;bone;1907;Rifle Volunteer ;88 Reigate Hill ;;Reigate;Surrey;;;https://photos.francisfrith.com/frith/reigate-the-yew-tree-inn-1890_26020a.jpg|http://www.closedpubs.co.uk/surrey/pics/reigate_riflevolunteer.jpg;http://www.closedpubs.co.uk/surrey/reigate_riflevolunteer.html;;
rh29-bridge-house-hotel;;hotel;;51.254942;-0.194494;open;;Bridge House Hotel;Reigate Hill;;Reigate;Surrey;RH2 9RP;;https://whatpub.com/img/REI/328/bridge-house-hotel-reigate/298/224/1;https://whatpub.com/pubs/REI/328/bridge-house-hotel-reigate;;https://www.google.co.uk/maps/@51.2552012,-0.1934506,3a,55y,237.68h,100.82t/data=!3m6!1e1!3m4!1sCZilGvNHy3521h3mv8pf6g!2e0!7i13312!8i6656
rh29-anchor;;;;51.237826;-0.208429;bone;c1750;Anchor  ;60-62 High Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_anchor.html;;https://www.google.co.uk/maps/@51.2377266,-0.2084248,3a,75y,342.62h,98.05t/data=!3m6!1e1!3m4!1slSMuWvDuTULIdzQPC9Qwyw!2e0!7i13312!8i6656
rh29-chequers;;;;51.237556;-0.207708;bone;1823;Chequers  ;43 High Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_chequers.html;;https://www.google.co.uk/maps/@51.237675,-0.2076996,3a,75y,174h,90t/data=!3m7!1e1!3m5!1sfQ2SAMXKLQuH8XehBywzXA!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3DfQ2SAMXKLQuH8XehBywzXA%26output%3Dthumbnail%26cb_client%3Dsearch.TACTILE.gps%26thumb%3D2%26w%3D96%26h%3D64%26yaw%3D174.00383%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh29-crown-inn;;;;51.2375032716;-0.2064751102;bone;1900;Crown Inn ;13-17 High Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_crown.html;;https://www.google.co.uk/maps/@51.2376183,-0.2066053,3a,75y,141.03h,92.88t/data=!3m6!1e1!3m4!1sUe0PqEugkRXGfhZKvAdc_A!2e0!7i13312!8i6656
rh29-george;;;;51.237523;-0.207453;bone;mid C18;George  ;31-39 High Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_george.html;;
rh29-green-man;;;;51.237763;-0.209501;bone;;Green Man ;65 High Street ;;Reigate;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/reigate_greenman.JPG;http://www.closedpubs.co.uk/surrey/reigate_greenman.html;;
rh29-greyhound;;;;51.237738;-0.207098;bone;end C17;Greyhound  ;32 High Street ;;Reigate;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/reigate_greyhound.jpg;http://www.closedpubs.co.uk/surrey/reigate_greyhound.html;;
rh29-hautboy-fiddle;;;;51.237729;-0.206842;bone;1786;Hautboy & Fiddle ;24 High Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_hautboyfiddle.html;;
rh29-public-hall-inn;;;;;;bone;;Public Hall Inn ;High Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_publichall.html;;
rh29-queens-arms;;;;51.237802;-0.206088;bone;;Queens Arms ;4a High Street ;;Reigate;Surrey;;White Horse ;;http://www.closedpubs.co.uk/surrey/reigate_queensarms.html;;
rh29-rose-crown;;;;51.237776;-0.207739;bone;;Rose & Crown ;42-44 High Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_rosecrown.html;;https://www.google.co.uk/maps/@51.237675,-0.2076996,3a,60y,359.74h,92.45t/data=!3m6!1e1!3m4!1sfQ2SAMXKLQuH8XehBywzXA!2e0!7i13312!8i6656
rh29-swan-hotel;;;;51.237495;-0.205995;bone;1937;Swan Hotel ;7 High Street ;;Reigate;Surrey;;;https://photos.francisfrith.com/frith/reigate-market-place-1886_18954.jpg;http://www.closedpubs.co.uk/surrey/reigate_swan.html;;https://www.google.co.uk/maps/@51.2376283,-0.2061266,3a,75y,174.09h,91.14t/data=!3m6!1e1!3m4!1sqlezz-56Gw2tQz3zDTSjNw!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
rh37-hartsfield-manor;;hotel;;51.2374285429;-0.2643209723;open;;Hartsfield Manor;Sandy Lane;;Betchworth;Surrey;RH3 7AA;;https://whatpub.com/img/REI/493/hartsfield-manor-betchworth/298/224/1;https://whatpub.com/pubs/REI/493/hartsfield-manor-betchworth;;
rh37-jolly-farmer;;;;51.2430589458;-0.2403326346;open;;Pheasant at Buckland;Reigate Road;Buckland;Betchworth;Surrey;RH3 7BG;Jolly Farmer ;https://whatpub.com/img/REI/34/pheasant-at-buckland-buckland/298/224/1;https://whatpub.com/pubs/REI/34/pheasant-at-buckland-buckland;;https://www.google.co.uk/maps/@51.2433249,-0.2403751,3a,50.6y,169.02h,90.45t/data=!3m7!1e1!3m5!1sW4zvfdBMWYEbUnYOw0gXag!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3DW4zvfdBMWYEbUnYOw0gXag%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D209.03949%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh37-harvesters-arms;;;;;;bone;1890s;Harvesters Arms;;Buckland;Betchworth;Surrey;;;;https://pubshistory.com/SurreyPubs/Betchworth/HarvestersArms.shtml;;
rh37-red-lion;;;;51.2402295567;-0.2629731609;open;;Red Lion;Old Road;;Betchworth;Surrey;RH3 7DS;;https://whatpub.com/img/REI/19/red-lion-betchworth/298/224/1;https://whatpub.com/pubs/REI/19/red-lion-betchworth;;
rh37-dolphin;;;;51.2336482461;-0.2661448744;open;;Dolphin;The Street;;Betchworth;Surrey;RH3 7DW;;https://whatpub.com/img/REI/18/dolphin-inn-betchworth/298/224/1;https://whatpub.com/pubs/REI/18/dolphin-inn-betchworth;;https://www.google.co.uk/maps/@51.2336845,-0.2664156,3a,75y,101.86h,94.88t/data=!3m6!1e1!3m4!1sLHSEOdUgHkksWC63Ydyszw!2e0!7i13312!8i6656
rh37-barley-mow-1;;;;;;bone;after 1918;Barleymow;;;Betchworth;Surrey;;;http://www.goodnessgracious.co.uk/newsite/scripts/resizetofit.php?image=archive/Betchworth/BET_253_the_old_Barley_Mow_28-4.jpg&w=550&h=500;;;
rh37-barley-mow-2;;;;51.2400349427;-0.2836232759;open;;Arkle Manor;Reigate Road;;Betchworth;Surrey;RH3 7HB ;Barley Mow ;https://whatpub.com/img/REI/17/arkle-manor-betchworth/298/224/1;https://whatpub.com/pubs/REI/17/arkle-manor-betchworth;;https://www.google.co.uk/maps/@51.2403434,-0.2841571,3a,45.1y,139.22h,94.04t/data=!3m7!1e1!3m5!1sVSEmBxP41mav_SwGFlBxHA!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DVSEmBxP41mav_SwGFlBxHA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D261.54428%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh37-spotted-cow;;;;51.2208927027;-0.2822381312;gone;late 1990s;Spotted Cow;80 Middle Street;Strood Green;Betchworth;Surrey;RH3 7HU;;https://whatpub.com/img/REI/365/spotted-cow-strood-green/298/224/1;https://whatpub.com/pubs/REI/365/spotted-cow-strood-green;;https://www.google.co.uk/maps/@51.2207277,-0.2818024,3a,70.1y,309.63h,87.89t/data=!3m6!1e1!3m4!1sOS8giPW8725AnQ5kh0MO9w!2e0!7i13312!8i6656
rh37-royal-oak;;;;51.2330773047;-0.2868419276;open;;Royal Oak;Brockham Green ;Brockham;Betchworth;Surrey;RH3 7JS ;;https://whatpub.com/img/REI/33/royal-oak-brockham/298/224/1;https://whatpub.com/pubs/REI/33/royal-oak-brockham;;https://www.google.co.uk/maps/@51.2326856,-0.2868236,3a,24.9y,1.79h,90.94t/data=!3m6!1e1!3m4!1sru_fKplVfEscuvWnKykkvg!2e0!7i13312!8i6656
rh37-dukes-head;;;;51.2329315166;-0.2856125811;open;;Inn on the Green;Brockham Green ;Brockham;Betchworth;Surrey;RH3 7JS ;Duke’s Head;https://whatpub.com/img/REI/32/inn-on-the-green-brockham/298/224/1;https://whatpub.com/pubs/REI/32/inn-on-the-green-brockham;;https://www.google.co.uk/maps/@51.2328044,-0.2857513,3a,60y,38.15h,90t/data=!3m6!1e1!3m4!1sXHevOwoV5Fsv0NDe6IzsLQ!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
rh41-kings-head;;;;51.2316497283;-0.3328455644;bone;C18;King's Head;3-11 High Street;;Dorking;Surrey;RH4 1AR ;Lower Chequers Inn ;https://whatpub.com/img/REI/92/courtyard-cafe-bar-dorking/298/224/1;https://whatpub.com/pubs/REI/92/courtyard-cafe-bar-dorking;;https://www.google.co.uk/maps/@51.2316007,-0.3328123,3a,89.8y,321.71h,83.36t/data=!3m6!1e1!3m4!1s4vVGE_QrrJhamy8Mni0tWQ!2e0!7i13312!8i6656
rh41-white-horse-hotel;;hotel;;51.2324422954;-0.3303120851;open;;White Horse Hotel;74-77 High Street;;Dorking;Surrey;RH4 1BE ;;https://whatpub.com/img/REI/107/white-horse-hotel-dorking/298/224/1;https://whatpub.com/pubs/REI/107/white-horse-hotel-dorking;;https://www.google.co.uk/maps/@51.2325861,-0.3305374,3a,55.8y,123.61h,88.48t/data=!3m6!1e1!3m4!1sL_bmaMty4IJooVzt6qefug!2e0!7i13312!8i6656
rh41-bell;;;;51.2316932292;-0.3341085358;gone;1979;Bell;57 West Street;;Dorking;Surrey;RH4 1BS ;;http://www.closedpubs.co.uk/surrey/pics/dorking_bell.JPG;https://whatpub.com/pubs/REI/83/bell-dorking;;https://www.google.co.uk/maps/@51.2316313,-0.3340766,3a,89.8y,344.08h,89.31t/data=!3m6!1e1!3m4!1stVYvvFDiLBRpW5WNJo6OZQ!2e0!7i13312!8i6656
rh41-kings-arms;;;;51.2318232427;-0.3354686277;open;;King's Arms;45 West Street;;Dorking;Surrey;RH4 1BU ;;https://whatpub.com/img/REI/91/kings-arms-dorking/200/150;https://whatpub.com/pubs/REI/91/kings-arms-dorking;;https://www.google.co.uk/maps/@51.2317689,-0.3353705,3a,75y,326.98h,92.3t/data=!3m6!1e1!3m4!1s1eqeoM72tWU89oZuUfyPmQ!2e0!7i13312!8i6656
rh41-star;;;;51.2318822856;-0.3367144271;open;;Star;36 West Street;;Dorking;Surrey;RH4 1BU ;;https://whatpub.com/img/REI/103/star-inn-dorking/200/150;https://whatpub.com/pubs/REI/103/star-inn-dorking;;https://www.google.co.uk/maps/@51.2319965,-0.3368601,3a,51.4y,136.5h,96.63t/data=!3m6!1e1!3m4!1sAK0BcYcGKE8xfn_f1TVxvg!2e0!7i13312!8i6656
rh41-old-house-at-home;;;;51.2316890538;-0.3361724853;open;;Old House at Home;24 West Street;;Dorking;Surrey;RH4 1BY ;;https://whatpub.com/img/REI/96/old-house-dorking/200/150;https://whatpub.com/pubs/REI/96/old-house-dorking;;https://www.google.co.uk/maps/@51.2317714,-0.3360084,3a,51.9y,232.78h,96.01t/data=!3m6!1e1!3m4!1s4Etz_57UO8T_6k6gPAYhDA!2e0!7i13312!8i6656
rh41-cobbets;;bar;;51.231677;-0.335922;open;;Cobbett's;23 West Street;;Dorking;Surrey;RH4 1BY;;https://whatpub.com/img/REI/450/cobbetts-dorking/298/224/1;https://whatpub.com/pubs/REI/450/cobbetts-dorking;;https://www.google.co.uk/maps/@51.2317714,-0.3360084,3a,56.2y,150.5h,90.39t/data=!3m7!1e1!3m5!1s4Etz_57UO8T_6k6gPAYhDA!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3D4Etz_57UO8T_6k6gPAYhDA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D222.65979%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh41-malthouse;;;;51.2339394975;-0.3320269636;dead;2008;Malthouse;29 Mill Lane;;Dorking;Surrey;RH4 1DX ;Evening Star;http://www.closedpubs.co.uk/surrey/pics/dorking_malthouse.JPG|https://whatpub.com/img/REI/94/malthouse-dorking/298/224/1;https://whatpub.com/pubs/REI/94/malthouse-dorking;;https://www.google.co.uk/maps/@51.2341148,-0.3317597,3a,55.2y,221.77h,92.86t/data=!3m6!1e1!3m4!1saJuaH1uPSRQnlRqCHZ9yrQ!2e0!7i13312!8i6656
rh41-pilgrim;;;;51.2359065707;-0.3382907253;limbo;;Pilgrim;Station Road ;;Dorking;Surrey;RH4 1HF ;Station Inn|Railway Hotel;https://whatpub.com/img/REI/97/pilgrim-dorking/298/224/1;https://whatpub.com/pubs/REI/97/pilgrim-dorking;;https://www.google.co.uk/maps/@51.2357358,-0.3383209,3a,75y,3.19h,93.13t/data=!3m7!1e1!3m5!1s6hKU2XtFN7WfVluAAZWZxg!2e0!5s20100901T000000!7i13312!8i6656
rh41-dorking-brewery;;bar;;51.236059;-0.340491;open;;Dorking Brewery;Engine Shed, Dorking West Station Yard, Station Rd;;Dorking;Surrey;RH4 1HF;;https://whatpub.com/img/REI/429/dorking-brewery-dorking/298/224/1;https://whatpub.com/pubs/REI/429/dorking-brewery-dorking;;https://www.google.co.uk/maps/@51.2359875,-0.3396438,3a,15y,280.22h,90.09t/data=!3m6!1e1!3m4!1smvRgzHHNGUUaQDQ1iCTdMw!2e0!7i13312!8i6656
rh41-watermill;;;;51.2381772655;-0.3123322418;open;;Watermill;Reigate Road;;Dorking;Surrey;RH4 1NN ;;https://whatpub.com/img/REI/105/watermill-inn-dorking/298/224/1000001;https://whatpub.com/pubs/REI/105/watermill-inn-dorking;;https://www.google.co.uk/maps/@51.237892,-0.3126047,3a,45.5y,28.25h,88.37t/data=!3m6!1e1!3m4!1sHRIZ0LaLbbb0lVXYA1UNSA!2e0!7i13312!8i6656
rh41-punchbowl;;;;51.2362670345;-0.3180691939;dead;1988;Punch Bowl;Reigate Road;;Dorking;Surrey;RH4 1QB ;;http://www.closedpubs.co.uk/surrey/pics/dorking_punchbowl.jpg|https://photos.francisfrith.com/frith/dorking-punch-bowl-inn-1928_81427.jpg;https://whatpub.com/pubs/REI/100/punchbowl-dorking;;https://www.google.co.uk/maps/@51.2366195,-0.3178748,3a,33.9y,200.1h,92.3t/data=!3m6!1e1!3m4!1sL2e0H73J3e5akaHbflvPJg!2e0!7i13312!8i6656
rh41-surrey-yeoman;;;;51.2331657058;-0.328902465;limbo;;Surrey Yeoman;220-222 High Street;;Dorking;Surrey;RH4 1QR ;;https://whatpub.com/img/REI/104/surrey-yeoman-dorking/298/224/1000001;https://whatpub.com/pubs/REI/104/surrey-yeoman-dorking;;https://www.google.co.uk/maps/@51.2332453,-0.3289806,3a,75y,140.24h,89.9t/data=!3m6!1e1!3m4!1sRB7AMFxlVsavpYzCQ52gBg!2e0!7i13312!8i6656
rh41-applejacks;;bar;;51.233812;-0.327967;dead;;Office;272 High Street;;Dorking;Surrey;RH4 1QT;Applejacks|Arthur's|R4s ;https://whatpub.com/img/REI/95/office-dorking/298/224/1;https://whatpub.com/pubs/REI/95/office-dorking;;https://www.google.co.uk/maps/@51.2338397,-0.3281251,3a,50.6y,111.39h,86.46t/data=!3m6!1e1!3m4!1s7546TVuENllLjRP_ITEycg!2e0!7i13312!8i6656
rh41-dorking-halls;;bar;;51.234588;-0.325647;open;;Dorking Halls;Reigate Road;;Dorking;Surrey;RH4 1SG;;https://whatpub.com/img/REI/88/dorking-halls-dorking/298/224/1;https://whatpub.com/pubs/REI/88/dorking-halls-dorking;;https://www.google.co.uk/maps/@51.2349116,-0.3258417,3a,54.7y,144.95h,90.1t/data=!3m6!1e1!3m4!1s6VrvNHJegBKALWkEpBFi8Q!2e0!7i13312!8i6656
rh41-lincoln-arms;;;;51.2398798198;-0.3248564753;open;;Lincoln Arms;Station Approach;;Dorking;Surrey;RH4 1TF ;Star and Garter;https://whatpub.com/img/REI/93/lincoln-arms-hotel-dorking/298/224/1;https://whatpub.com/pubs/REI/93/lincoln-arms-hotel-dorking;;https://www.google.co.uk/maps/@51.2399702,-0.3252059,3a,52.4y,100.89h,94.19t/data=!3m6!1e1!3m4!1sMvgga9pMTc2oQGCpODSyFw!2e0!7i13312!8i6656
rh41-burgundy-black;;bar;;51.233324;-0.331566;open;;Burgundy & Black;12 St Martin's Walk;;Dorking;Surrey;RH4 1UT;;https://whatpub.com/img/REI/462/burgundy-black-dorking/298/224/1;https://whatpub.com/pubs/REI/462/burgundy-black-dorking;;https://www.google.co.uk/maps/@51.2333949,-0.3322483,3a,17.3y,97.34h,94.5t/data=!3m6!1e1!3m4!1s0Rxkad0q6nshj1qzUmQbvw!2e0!7i13312!8i6656
